1906,'WS',4187,'CHA',467,2,3,13,4,4,3,0,0,6,1,1,0,1,0,0,0,0,0
1906,'WS',4663,'CHA',467,2,6,18,0,5,2,1,0,4,0,2,3,4,0,1,2,0,1
1906,'WS',4734,'CHA',467,2,6,20,1,2,0,0,0,1,2,0,3,3,0,0,0,0,0
1906,'WS',5337,'CHN',468,6,6,20,2,3,1,0,0,1,2,1,1,3,0,0,0,0,0
1906,'WS',6383,'CHN',468,6,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1906,'WS',7190,'CHA',467,2,6,22,4,6,0,0,0,0,0,2,1,1,0,1,1,0,0
1906,'WS',8151,'CHN',468,6,6,23,3,7,1,0,0,2,1,1,3,5,0,0,1,0,0
1906,'WS',8623,'CHA',467,2,6,26,4,8,4,0,0,4,1,0,0,6,0,0,0,0,0
1906,'WS',9010,'CHA',467,2,6,21,4,3,0,0,0,0,0,1,3,3,0,0,2,0,0
1906,'WS',9594,'CHN',468,6,6,17,2,3,1,0,0,0,0,0,4,3,1,0,0,0,1
1906,'WS',11614,'CHA',467,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1906,'WS',12471,'CHN',468,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1906,'WS',13370,'CHA',467,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1906,'WS',13515,'CHN',468,6,2,4,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0
1906,'WS',13523,'CHA',467,2,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1906,'WS',14051,'CHN',468,6,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1906,'WS',14881,'CHN',468,6,2,3,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0
1906,'WS',15335,'CHA',467,2,6,21,2,7,1,2,0,4,2,0,3,1,0,1,0,0,0
1906,'WS',16041,'CHN',468,6,6,26,1,7,3,0,0,3,0,2,1,3,0,0,0,0,0
1906,'WS',16320,'CHN',468,6,6,21,0,0,0,0,0,1,1,0,2,4,0,0,3,0,0
1906,'WS',17139,'CHN',468,6,6,20,2,5,1,0,0,2,0,1,1,0,0,0,3,0,0
1906,'WS',17423,'CHA',467,2,6,21,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0
1906,'WS',17612,'CHA',467,2,3,9,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0
1906,'WS',17961,'CHN',468,6,6,18,4,3,0,0,0,1,3,0,2,2,0,0,3,0,0
1906,'WS',18069,'CHA',467,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1906,'WS',18712,'CHA',467,2,2,4,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0
1906,'WS',19084,'CHA',467,2,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
